,제조사,모델,모델연도,사용량,배기량,변속기,연료,연비,가격
11452,Mercedes Benz, A Class,2014,34176,1.5,Manual,Diesel,70.6,12299
11453,Mercedes Benz, E Class,2016,39031,2.0,Automatic,Diesel,65.7,18329
11454,Mercedes Benz, A Class,2016,16088,2.1,Manual,Diesel,62.8,16399
11455,Mercedes Benz, A Class,2017,24475,1.5,Manual,Diesel,68.9,15472
11456,Mercedes Benz, A Class,2018,11423,1.5,Automatic,Diesel,65.7,19399
11457,Mercedes Benz, C Class,2015,30701,2.1,Automatic,Diesel,64.2,16729
11458,Mercedes Benz, C Class,2015,25958,2.1,Automatic,Diesel,62.8,16299
11459,Mercedes Benz, CL Class,2017,22575,2.1,Manual,Diesel,67.3,16699
11460,Mercedes Benz, A Class,2018,11766,1.3,Automatic,Petrol,28.5,19999
11461,Mercedes Benz, E Class,2017,21548,2.0,Automatic,Diesel,65.7,19999
11462,Mercedes Benz, GL Class,2018,8291,2.1,Automatic,Diesel,56.5,27699
11463,Mercedes Benz, C Class,2018,30772,2.1,Automatic,Diesel,64.2,18819
11464,Mercedes Benz, A Class,2018,6405,1.5,Automatic,Diesel,65.7,19599
11465,Mercedes Benz, C Class,2018,22078,2.1,Automatic,Diesel,64.2,19399
11466,Mercedes Benz, A Class,2018,27590,1.5,Automatic,Diesel,65.7,16990
11467,Mercedes Benz, C Class,2018,16834,2.1,Automatic,Diesel,60.1,18999
11468,Mercedes Benz, C Class,2018,20090,2.1,Automatic,Diesel,60.1,18799
11469,Mercedes Benz, C Class,2018,21315,2.1,Automatic,Diesel,64.2,18899
11470,Mercedes Benz, A Class,2018,10979,1.5,Automatic,Diesel,65.7,18949
11471,Mercedes Benz, C Class,2018,14632,1.6,Automatic,Diesel,58.9,17999
11472,Mercedes Benz, E Class,2012,67681,2.1,Automatic,Diesel,53.3,9499
11473,Mercedes Benz, A Class,2017,14074,1.5,Automatic,Diesel,74.3,15399
11474,Mercedes Benz, C Class,2016,30173,2.1,Automatic,Diesel,64.2,15699
11475,Mercedes Benz, GL Class,2016,13144,2.1,Automatic,Diesel,55.4,16499
11476,Mercedes Benz, A Class,2013,55345,2.0,Automatic,Petrol,44.1,14489
11477,Mercedes Benz, C Class,2016,59290,2.0,Automatic,Hybrid,134.5,16899
11478,Mercedes Benz, C Class,2016,22525,1.6,Automatic,Diesel,65.7,16499
11479,Mercedes Benz, B Class,2014,63878,1.8,Automatic,Diesel,60.1,9499
11480,Mercedes Benz, E Class,2016,47288,2.1,Automatic,Diesel,60.1,16469
11481,Mercedes Benz, E Class,2015,54473,2.1,Automatic,Diesel,64.2,13295
11482,Mercedes Benz, C Class,2016,19299,2.0,Automatic,Hybrid,134.5,19999
11483,Mercedes Benz, B Class,2017,15094,1.5,Manual,Diesel,68.9,13299
11484,Mercedes Benz, A Class,2013,34408,1.5,Manual,Diesel,74.3,10559
11485,Mercedes Benz, A Class,2018,25698,2.1,Automatic,Diesel,70.6,16299
11486,Mercedes Benz, C Class,2018,34008,2.1,Automatic,Diesel,61.4,19999
11487,Mercedes Benz, A Class,2018,13505,1.5,Automatic,Diesel,65.7,18499
11488,Mercedes Benz, A Class,2016,43748,2.1,Manual,Diesel,62.8,14299
11489,Mercedes Benz, A Class,2018,8456,1.5,Automatic,Diesel,65.7,19699
11490,Mercedes Benz, A Class,2014,51743,1.5,Manual,Diesel,72.4,9929
11491,Mercedes Benz, A Class,2018,11648,1.3,Automatic,Petrol,28.5,19299
11492,Mercedes Benz, B Class,2016,49697,1.5,Manual,Diesel,68.9,10989
11493,Mercedes Benz, C Class,2012,72005,2.1,Automatic,Diesel,56.5,8299
11494,Mercedes Benz, B Class,2012,57386,1.8,Automatic,Diesel,64.2,7499
11495,Mercedes Benz, GL Class,2014,53407,3.0,Automatic,Diesel,35.3,27499
11496,Mercedes Benz, A Class,2018,10359,1.5,Automatic,Diesel,65.7,18799
11497,Mercedes Benz, A Class,2016,39726,1.6,Automatic,Petrol,53.3,14299
11498,Mercedes Benz, GL Class,2017,10881,2.1,Automatic,Diesel,56.5,26999
11499,Mercedes Benz, E Class,2018,33059,2.0,Automatic,Diesel,65.7,20399
11500,Mercedes Benz, B Class,2016,40579,1.5,Manual,Diesel,68.9,11499
11501,Mercedes Benz, B Class,2017,12444,1.5,Manual,Diesel,70.6,12699
11502,Mercedes Benz, C Class,2016,47448,2.0,Automatic,Hybrid,134.5,17979
11503,Mercedes Benz, E Class,2015,33588,2.1,Automatic,Diesel,58.9,14999
11504,Mercedes Benz, C Class,2015,76472,2.1,Manual,Diesel,70.6,11689
11505,Mercedes Benz, A Class,2015,32259,1.6,Automatic,Petrol,52.3,12519
11506,Mercedes Benz, A Class,2018,24114,2.1,Automatic,Diesel,68.9,17369
11507,Mercedes Benz, A Class,2018,18584,1.5,Automatic,Diesel,65.7,17889
11508,Mercedes Benz, A Class,2017,17467,1.5,Automatic,Diesel,74.3,15199
11509,Mercedes Benz, S Class,2016,33650,3.0,Automatic,Diesel,47.9,34995
11510,Mercedes Benz, CLA Class,2014,41445,2.0,Automatic,Petrol,39.8,24995
11511,Mercedes Benz, E Class,2016,13000,2.1,Automatic,Diesel,58.9,19995
11512,Mercedes Benz, E Class,2016,14596,2.0,Automatic,Diesel,72.4,19499
11513,Mercedes Benz, E Class,2017,27977,2.0,Automatic,Diesel,72.4,19999
11514,Mercedes Benz, A Class,2017,13615,2.1,Automatic,Diesel,68.9,17259
11515,Mercedes Benz, A Class,2018,23362,1.6,Manual,Petrol,51.4,16999
11516,Mercedes Benz, A Class,2018,12752,1.5,Automatic,Diesel,65.7,17999
11517,Mercedes Benz, A Class,2018,9598,1.5,Manual,Diesel,72.4,15121
11518,Mercedes Benz, B Class,2016,21775,2.1,Automatic,Diesel,68.9,14699
11519,Mercedes Benz, A Class,2017,18977,1.6,Manual,Petrol,52.3,14089
11520,Mercedes Benz, M Class,2015,68279,3.0,Automatic,Diesel,39.2,18789
11521,Mercedes Benz, C Class,2017,5338,2.0,Automatic,Hybrid,134.5,20999
11522,Mercedes Benz, C Class,2018,16663,2.1,Automatic,Diesel,60.1,19999
11523,Mercedes Benz, C Class,2013,124000,2.1,Automatic,Diesel,53.3,7199
11524,Mercedes Benz, CLK,2004,58000,2.7,Automatic,Diesel,39.2,3399
11525,Mercedes Benz, SLK,2007,74000,1.8,Automatic,Petrol,32.1,5290
11526,Mercedes Benz, M Class,2014,27000,2.1,Automatic,Diesel,44.8,20495
11527,Mercedes Benz, V Class,2019,5000,2.1,Manual,Diesel,46.3,24990
11528,Mercedes Benz, X-CLASS,2018,7000,2.3,Automatic,Diesel,35.8,27990
11529,Mercedes Benz, X-CLASS,2019,8000,3.0,Automatic,Diesel,31.4,33990
11530,Mercedes Benz, X-CLASS,2018,18000,2.3,Automatic,Diesel,35.8,28990
11531,Mercedes Benz, C Class,2017,18888,2.0,Automatic,Hybrid,134.5,20999
11532,Mercedes Benz, GL Class,2016,57864,2.1,Automatic,Diesel,56.5,20750
11533,Mercedes Benz, B Class,2017,17177,1.5,Manual,Diesel,68.9,13199
11534,Mercedes Benz, A Class,2017,35510,1.6,Automatic,Petrol,52.3,14999
11535,Mercedes Benz, C Class,2016,67267,2.0,Automatic,Hybrid,134.5,15339
11536,Mercedes Benz, A Class,2017,17537,1.5,Manual,Diesel,68.9,16699
11537,Mercedes Benz, E Class,2014,42000,3.0,Automatic,Diesel,45.6,15995
11538,Mercedes Benz, C Class,2018,18000,4.0,Automatic,Petrol,32.8,42995
11539,Mercedes Benz, CLS Class,2011,88559,3.0,Automatic,Diesel,46.3,11995
11540,Mercedes Benz, CLS Class,2015,29417,3.0,Automatic,Diesel,51.4,20995
11541,Mercedes Benz, CLS Class,2015,48126,3.0,Automatic,Diesel,49.6,19995
11542,Mercedes Benz, E Class,2015,59813,3.0,Automatic,Diesel,54.3,17995
11543,Mercedes Benz, C Class,2015,64765,2.1,Automatic,Diesel,64.2,17695
11544,Mercedes Benz, SL CLASS,2010,56098,3.5,Automatic,Petrol,29.1,15995
11545,Mercedes Benz, GLC Class,2017,87750,2.1,Automatic,Diesel,56.5,19000
11546,Mercedes Benz, E Class,2013,53300,2.1,Automatic,Diesel,58.9,11795
11547,Mercedes Benz, A Class,2016,34595,1.5,Automatic,Diesel,74.3,15295
11548,Mercedes Benz, V Class,2016,42000,2.1,Automatic,Diesel,44.8,31995
11549,Mercedes Benz, C Class,2002,13800,2.7,Automatic,Diesel,39.8,1495
11550,Mercedes Benz, SL CLASS,2007,45000,5.0,Automatic,Petrol,23.3,12995
11551,Mercedes Benz, CL Class,2002,77000,5.4,Automatic,Petrol,21.1,8995
11552,Mercedes Benz, S Class,2017,26000,3.0,Automatic,Diesel,50.4,28999
11553,Mercedes Benz, SLK,2015,21680,2.1,Automatic,Diesel,56.5,15599
11554,Mercedes Benz, C Class,2014,73598,2.1,Automatic,Diesel,61.4,14399
11555,Mercedes Benz, A Class,2015,20233,1.5,Automatic,Diesel,68.9,13299
11556,Mercedes Benz, GL Class,2016,34132,1.6,Manual,Petrol,48.7,16299
11557,Mercedes Benz, E Class,2015,36634,2.1,Automatic,Diesel,56.5,15999
11558,Mercedes Benz, C Class,2013,63930,2.1,Automatic,Diesel,53.3,10999
11559,Mercedes Benz, CLS Class,2016,48017,3.0,Automatic,Diesel,51.4,19499
11560,Mercedes Benz, E Class,2015,74293,2.1,Automatic,Diesel,61.4,13599
11561,Mercedes Benz, A Class,2016,48649,1.5,Manual,Diesel,68.9,13899
11562,Mercedes Benz, C Class,2015,48191,2.1,Automatic,Diesel,60.1,17149
11563,Mercedes Benz, E Class,2013,60417,2.1,Automatic,Diesel,58.9,11299
11564,Mercedes Benz, C Class,2016,51700,2.0,Automatic,Hybrid,134.5,16950
11565,Mercedes Benz, A Class,2017,90220,2.1,Manual,Diesel,62.8,12295
11566,Mercedes Benz, A Class,2017,102390,2.1,Manual,Diesel,62.8,12000
11567,Mercedes Benz, C Class,2016,100000,2.0,Automatic,Hybrid,134.5,12795
11568,Mercedes Benz, C Class,2015,84830,2.0,Manual,Petrol,52.3,11500
11569,Mercedes Benz, E Class,2013,54490,2.1,Automatic,Diesel,51.4,13000
11570,Mercedes Benz, SLK,2014,64130,2.1,Automatic,Diesel,56.5,10695
11571,Mercedes Benz, A Class,2016,111410,1.5,Manual,Diesel,80.7,9295
11572,Mercedes Benz, C Class,2016,86620,2.0,Automatic,Hybrid,134.5,13295
11573,Mercedes Benz, E Class,2013,31000,2.2,Automatic,Diesel,55.4,13995
11574,Mercedes Benz, B Class,2013,42000,1.8,Manual,Diesel,64.2,9995
11575,Mercedes Benz, C Class,2013,24000,1.6,Automatic,Petrol,44.8,13995
11576,Mercedes Benz, B Class,2012,43000,1.8,Automatic,Diesel,60.1,9995
11577,Mercedes Benz, CL Class,2015,38000,2.1,Semi-Auto,Diesel,67.3,16975
11578,Mercedes Benz, C Class,2015,29000,1.6,Automatic,Petrol,44.8,12750
11579,Mercedes Benz, A Class,2018,17000,1.5,Semi-Auto,Diesel,74.3,14975
11580,Mercedes Benz, CL Class,2008,69000,6.2,Automatic,Petrol,19.0,18975
11581,Mercedes Benz, CLK,2003,185000,4.3,Automatic,Petrol,17.8,3495
11582,Mercedes Benz, CL Class,2016,30000,2.1,Manual,Diesel,67.3,16995
11583,Mercedes Benz, B Class,2016,19000,1.6,Automatic,Petrol,51.4,14995
11584,Mercedes Benz, E Class,2015,44000,3.0,Automatic,Diesel,53.3,17495
11585,Mercedes Benz, E Class,2016,40000,3.0,Automatic,Diesel,54.3,17495
11586,Mercedes Benz, A Class,2016,28000,1.5,Manual,Diesel,72.4,12995
11587,Mercedes Benz, E Class,2013,85000,2.1,Automatic,Diesel,52.3,10490
11588,Mercedes Benz, C Class,2015,54000,2.0,Automatic,Petrol,52.3,13790
11589,Mercedes Benz, B Class,2016,13000,1.5,Automatic,Diesel,68.9,14490
11590,Mercedes Benz, B Class,2019,5000,1.6,Manual,Petrol,49.6,16990
11591,Mercedes Benz, C Class,2015,34000,2.1,Automatic,Diesel,64.2,15490
11592,Mercedes Benz, A Class,2011,70000,1.7,Automatic,Petrol,42.8,4995
11593,Mercedes Benz, CLS Class,2011,54000,3.0,Automatic,Diesel,46.3,12995
11594,Mercedes Benz, B Class,2013,35000,1.5,Manual,Diesel,64.2,9995
11595,Mercedes Benz, SLK,2007,69000,1.8,Automatic,Petrol,32.1,6495
11596,Mercedes Benz, E Class,2011,34000,3.0,Automatic,Diesel,47.1,14995
11597,Mercedes Benz, C Class,2008,90000,2.1,Automatic,Diesel,42.2,4995
11598,Mercedes Benz, SLK,2006,75000,3.5,Automatic,Petrol,28.0,4995
11599,Mercedes Benz, C Class,2012,51122,2.2,Automatic,Diesel,55.4,8495
11600,Mercedes Benz, E Class,2018,51223,2.0,Automatic,Diesel,70.6,23989
11601,Mercedes Benz, C Class,2009,54000,1.6,Automatic,Petrol,36.7,7495
11602,Mercedes Benz, C Class,2009,42000,1.6,Automatic,Petrol,38.7,6995
11603,Mercedes Benz, C Class,2015,41267,2.1,Automatic,Diesel,64.2,15880
11604,Mercedes Benz, C Class,2018,13500,3.0,Automatic,Petrol,35.3,34480
11605,Mercedes Benz, C Class,2018,17973,2.1,Automatic,Diesel,64.2,19980
11606,Mercedes Benz, C Class,2017,26000,2.0,Manual,Petrol,49.6,19980
11607,Mercedes Benz, C Class,2015,109050,2.1,Automatic,Hybrid,74.3,14795
11608,Mercedes Benz, CLA Class,2015,90740,2.1,Automatic,Diesel,67.3,13795
11609,Mercedes Benz, B Class,2015,80900,1.5,Manual,Diesel,68.9,9295
11610,Mercedes Benz, C Class,2016,117760,2.1,Manual,Diesel,65.7,10500
11611,Mercedes Benz, A Class,2016,81150,1.5,Manual,Diesel,68.9,11795
11612,Mercedes Benz, A Class,2017,85900,2.1,Manual,Diesel,62.8,13000
11613,Mercedes Benz, CLA Class,2016,55700,2.1,Automatic,Diesel,67.3,13795
11614,Mercedes Benz, C Class,2017,54700,2.1,Automatic,Hybrid,78.5,15000
11615,Mercedes Benz, C Class,2016,76200,2.1,Automatic,Diesel,61.4,15000
11616,Mercedes Benz, B Class,2016,91890,1.5,Manual,Diesel,70.6,8000
11617,Mercedes Benz, C Class,2015,74044,2.1,Automatic,Diesel,64.2,13362
11618,Mercedes Benz, C Class,2007,50500,1.8,Automatic,Petrol,34.5,5995
11619,Mercedes Benz, B Class,2014,49276,1.5,Automatic,Diesel,64.2,9475
11620,Mercedes Benz, E Class,2013,89625,2.1,Automatic,Hybrid,62.8,11995
11621,Mercedes Benz, C Class,2015,67889,2.1,Automatic,Hybrid,76.4,15275
11622,Mercedes Benz, C Class,2010,82752,1.6,Manual,Petrol,42.8,5495
11623,Mercedes Benz, A Class,2013,79834,1.8,Automatic,Diesel,65.7,10275
11624,Mercedes Benz, E Class,2013,37000,2.2,Automatic,Diesel,58.9,13995
11625,Mercedes Benz, C Class,2016,35000,2.1,Automatic,Hybrid,74.3,21990
11626,Mercedes Benz, GLA Class,2014,59000,2.1,Automatic,Diesel,55.4,15990
11627,Mercedes Benz, CLA Class,2015,27000,2.0,Automatic,Petrol,39.8,24990
11628,Mercedes Benz, E Class,2016,95000,2.1,Automatic,Diesel,56.5,12990
11629,Mercedes Benz, C Class,2010,66000,2.1,Automatic,Diesel,46.3,7990
11630,Mercedes Benz, A Class,2017,25000,1.6,Manual,Petrol,49.6,17990
11631,Mercedes Benz, E Class,2018,36000,2.0,Automatic,Diesel,72.4,22490
11632,Mercedes Benz, GLC Class,2019,12914,2.1,Automatic,Diesel,56.5,29750
11633,Mercedes Benz, GLC Class,2019,21118,2.0,Automatic,Petrol,37.2,24500
11634,Mercedes Benz, GLE Class,2017,17794,2.1,Automatic,Diesel,47.9,27000
11635,Mercedes Benz, GLC Class,2016,51093,2.1,Automatic,Diesel,56.5,21000
11636,Mercedes Benz, GLE Class,2017,33555,2.1,Automatic,Diesel,47.9,27000
11637,Mercedes Benz, GLE Class,2017,8363,2.1,Automatic,Diesel,47.9,27500
11638,Mercedes Benz, GLE Class,2018,21647,2.1,Automatic,Diesel,47.9,29500
11639,Mercedes Benz, G Class,2013,52438,3.0,Automatic,Diesel,25.2,45000
11640,Mercedes Benz, GLS Class,2017,45239,5.5,Automatic,Petrol,23.0,53000
11641,Mercedes Benz, GLE Class,2018,21889,3.0,Automatic,Diesel,36.7,41000
11642,Mercedes Benz, C Class,2016,61140,2.1,Manual,Diesel,65.7,13499
11643,Mercedes Benz, A Class,2017,30529,1.5,Manual,Diesel,80.7,13503
11644,Mercedes Benz, A Class,2017,21107,1.6,Manual,Petrol,51.4,15699
11645,Mercedes Benz, A Class,2016,24487,1.5,Manual,Diesel,68.9,15499
11646,Mercedes Benz, A Class,2017,15015,1.5,Manual,Diesel,80.7,13499
11647,Mercedes Benz, A Class,2017,17490,2.1,Automatic,Diesel,68.9,16499
11648,Mercedes Benz, A Class,2017,19425,2.1,Automatic,Diesel,68.9,16499
11649,Mercedes Benz, C Class,2016,80195,2.1,Automatic,Diesel,64.2,14999
11650,Mercedes Benz, A Class,2017,27016,1.5,Automatic,Diesel,74.3,14899
11651,Mercedes Benz, C Class,2012,54275,2.1,Automatic,Diesel,56.5,9099
11652,Mercedes Benz, A Class,2014,20000,1.5,Automatic,Diesel,68.9,12990
11653,Mercedes Benz, GLA Class,2016,25000,2.1,Automatic,Diesel,64.2,17490
11654,Mercedes Benz, M Class,2009,86000,3.0,Automatic,Diesel,30.4,8995
11655,Mercedes Benz, GLC Class,2019,8268,2.0,Automatic,Diesel,44.8,30000
11656,Mercedes Benz, GLC Class,2016,21225,2.1,Automatic,Diesel,56.5,22750
11657,Mercedes Benz, CLA Class,2016,28863,2.1,Automatic,Diesel,58.9,18000
11658,Mercedes Benz, GLC Class,2018,15516,2.0,Automatic,Petrol,43.5,27750
11659,Mercedes Benz, S Class,2018,39840,3.0,Automatic,Petrol,40.9,45000
11660,Mercedes Benz, GLE Class,2018,14408,3.0,Automatic,Diesel,37.7,34000
11661,Mercedes Benz, GLS Class,2017,7201,3.0,Automatic,Diesel,37.2,38250
11662,Mercedes Benz, GLA Class,2019,15870,1.6,Manual,Petrol,40.9,18500
11663,Mercedes Benz, GLC Class,2018,13940,2.1,Automatic,Diesel,56.5,25500
11664,Mercedes Benz, GLC Class,2019,21252,2.0,Automatic,Petrol,37.2,24250
11665,Mercedes Benz, GLS Class,2016,28711,3.0,Automatic,Diesel,37.2,33500
11666,Mercedes Benz, GLC Class,2019,19932,2.0,Automatic,Petrol,37.2,24500
11667,Mercedes Benz, CLA Class,2015,32895,2.1,Automatic,Diesel,67.3,16250
11668,Mercedes Benz, GLC Class,2016,57774,2.1,Automatic,Diesel,56.5,22250
11669,Mercedes Benz, GLE Class,2017,7698,3.0,Automatic,Diesel,42.8,27750
11670,Mercedes Benz, GLS Class,2017,7208,3.0,Automatic,Diesel,37.2,38250
11671,Mercedes Benz, C Class,2016,36095,2.1,Automatic,Diesel,64.2,19750
11672,Mercedes Benz, GLS Class,2017,11575,3.0,Automatic,Diesel,37.2,38000
11673,Mercedes Benz, GLS Class,2017,12046,3.0,Automatic,Diesel,37.2,38000
11674,Mercedes Benz, GLC Class,2016,30848,2.1,Automatic,Diesel,56.5,20750
11675,Mercedes Benz, GLC Class,2017,43927,2.1,Automatic,Diesel,56.5,23750
11676,Mercedes Benz, GLC Class,2017,22000,2.1,Automatic,Diesel,56.5,25750
11677,Mercedes Benz, GLC Class,2019,19424,2.0,Automatic,Petrol,43.5,26000
11678,Mercedes Benz, SL CLASS,2019,9000,4.7,Automatic,Petrol,31.4,48500
11679,Mercedes Benz, GLC Class,2015,23405,2.1,Automatic,Diesel,56.5,24750
11680,Mercedes Benz, GLS Class,2017,7736,3.0,Automatic,Diesel,37.2,38250
11681,Mercedes Benz, GLC Class,2016,52852,2.1,Automatic,Diesel,56.5,21750
11682,Mercedes Benz, C Class,2017,45979,4.0,Automatic,Petrol,34.5,36000
11683,Mercedes Benz, GLA Class,2019,18143,1.6,Manual,Petrol,40.9,18500
11684,Mercedes Benz, GLA Class,2019,12883,1.6,Manual,Petrol,40.9,18500
11685,Mercedes Benz, GLE Class,2018,16500,3.0,Automatic,Diesel,37.7,34750
11686,Mercedes Benz, C Class,2016,15000,2.1,Automatic,Diesel,65.7,15750
11687,Mercedes Benz, V Class,2017,33000,2.1,Automatic,Diesel,44.6,29950
11688,Mercedes Benz, E Class,2016,49000,2.0,Automatic,Diesel,65.7,20950
11689,Mercedes Benz, GLE Class,2017,16263,3.0,Automatic,Diesel,42.8,27000
11690,Mercedes Benz, GLE Class,2017,13107,3.0,Automatic,Diesel,42.8,27000
11691,Mercedes Benz, GLE Class,2017,24053,3.0,Automatic,Diesel,42.8,26000
11692,Mercedes Benz, GLE Class,2017,14731,3.0,Automatic,Diesel,42.8,27000
11693,Mercedes Benz, GLE Class,2017,12190,3.0,Automatic,Diesel,42.8,27000
11694,Mercedes Benz, GLC Class,2017,26968,2.1,Automatic,Diesel,56.5,24500
11695,Mercedes Benz, GLC Class,2016,30810,2.1,Automatic,Diesel,56.5,27250
11696,Mercedes Benz, GLC Class,2018,21960,2.1,Automatic,Diesel,56.5,24750
11697,Mercedes Benz, GLE Class,2018,20214,2.1,Automatic,Diesel,47.9,29500
11698,Mercedes Benz, GLC Class,2016,68594,2.1,Automatic,Diesel,56.5,21000
11699,Mercedes Benz, GLC Class,2017,65094,2.1,Automatic,Diesel,56.5,21250
11700,Mercedes Benz, A Class,2018,3695,4.0,Automatic,Petrol,24.8,84500
11701,Mercedes Benz, V Class,2018,11875,2.1,Automatic,Diesel,45.6,52000
11702,Mercedes Benz, GL Class,2016,16000,3.0,Automatic,Diesel,36.2,36500
11703,Mercedes Benz, GLS Class,2016,42924,3.0,Automatic,Diesel,37.2,33000
11704,Mercedes Benz, S Class,2016,15000,4.7,Automatic,Petrol,33.6,31000
11705,Mercedes Benz, S Class,2016,14000,5.5,Automatic,Petrol,28.0,57000
11706,Mercedes Benz, GLS Class,2016,41013,3.0,Automatic,Diesel,37.2,37500
11707,Mercedes Benz, GLS Class,2018,19719,3.0,Automatic,Diesel,34.0,49500
11708,Mercedes Benz, GLA Class,2017,18833,2.1,Manual,Diesel,64.2,17000
11709,Mercedes Benz, GLC Class,2018,6876,2.1,Automatic,Diesel,56.5,26500
11710,Mercedes Benz, GLC Class,2016,28647,2.1,Automatic,Diesel,56.5,23500
11711,Mercedes Benz, GLC Class,2018,17165,2.1,Automatic,Diesel,41.5,26000
11712,Mercedes Benz, GLC Class,2019,7966,2.1,Automatic,Diesel,56.5,26000
11713,Mercedes Benz, GLC Class,2019,15358,2.0,Automatic,Petrol,37.2,24500
11714,Mercedes Benz, GLC Class,2019,10857,2.1,Automatic,Diesel,56.5,29750
11715,Mercedes Benz, GLC Class,2019,13460,2.1,Automatic,Diesel,56.5,29750
11716,Mercedes Benz, S Class,2019,12139,2.9,Automatic,Diesel,52.3,52500
11717,Mercedes Benz, E Class,2017,20112,3.0,Automatic,Diesel,52.3,21607
11718,Mercedes Benz, E Class,2017,10547,3.0,Automatic,Diesel,52.3,22444
11719,Mercedes Benz, E Class,2016,26315,3.0,Automatic,Diesel,51.4,21594
11720,Mercedes Benz, C Class,2019,7126,1.5,Automatic,Petrol,47.1,26190
11721,Mercedes Benz, SL CLASS,2016,31091,2.1,Automatic,Diesel,70.6,18990
11722,Mercedes Benz, A Class,2019,2751,2.0,Automatic,Diesel,56.5,23745
11723,Mercedes Benz, GLE Class,2015,33799,3.0,Automatic,Diesel,42.8,26990
11724,Mercedes Benz, E Class,2016,13118,3.0,Automatic,Diesel,50.4,22615
11725,Mercedes Benz, GLE Class,2017,24901,3.0,Automatic,Diesel,39.2,42995
11726,Mercedes Benz, GLE Class,2015,46117,2.1,Automatic,Diesel,47.9,23699
11727,Mercedes Benz, S Class,2015,33462,3.0,Automatic,Diesel,48.7,26578
11728,Mercedes Benz, SL CLASS,2016,24066,2.1,Automatic,Diesel,70.6,17995
11729,Mercedes Benz, CLS Class,2016,13588,3.0,Automatic,Diesel,51.4,22802
11730,Mercedes Benz, SL CLASS,2017,17900,2.1,Automatic,Diesel,70.6,19866
11731,Mercedes Benz, GLS Class,2017,25237,3.0,Automatic,Diesel,37.2,38459
11732,Mercedes Benz, V Class,2019,3000,2.0,Automatic,Diesel,37.2,43890
11733,Mercedes Benz, SL CLASS,2017,20072,2.1,Automatic,Diesel,70.6,20250
11734,Mercedes Benz, GL Class,2016,19132,3.0,Automatic,Diesel,36.2,34581
11735,Mercedes Benz, E Class,2016,24186,3.0,Automatic,Diesel,54.3,19004
11736,Mercedes Benz, SL CLASS,2016,12465,2.1,Automatic,Diesel,70.6,18674
11737,Mercedes Benz, C Class,2017,20000,2.1,Automatic,Diesel,60.1,20990
11738,Mercedes Benz, GLE Class,2018,21000,2.1,Automatic,Diesel,47.9,32990
11739,Mercedes Benz, GLC Class,2016,43500,3.0,Automatic,Petrol,34.0,31490
11740,Mercedes Benz, GLE Class,2016,46000,3.0,Automatic,Other,76.4,31990
11741,Mercedes Benz, GLE Class,2018,17000,3.0,Automatic,Diesel,37.7,34990
11742,Mercedes Benz, E Class,2016,39000,2.0,Automatic,Diesel,65.7,17990
11743,Mercedes Benz, C Class,2014,48100,1.6,Automatic,Petrol,44.8,10990
11744,Mercedes Benz, GLE Class,2016,37754,3.0,Automatic,Diesel,42.8,30000
11745,Mercedes Benz, C Class,2017,30676,2.1,Automatic,Diesel,67.3,22767
11746,Mercedes Benz, SLK,2003,58500,2.3,Automatic,Petrol,30.0,3650
11747,Mercedes Benz, SLK,2006,65000,3.5,Automatic,Petrol,28.0,6850
11748,Mercedes Benz, E Class,2013,50000,2.1,Semi-Auto,Diesel,55.4,9995
11749,Mercedes Benz, GLC Class,2017,59180,2.1,Automatic,Diesel,56.5,26250
11750,Mercedes Benz, GLC Class,2018,22138,2.1,Automatic,Diesel,56.5,25250
11751,Mercedes Benz, GLC Class,2019,6109,2.1,Automatic,Diesel,56.5,27750
11752,Mercedes Benz, GLC Class,2018,23267,2.1,Automatic,Diesel,56.5,24750
11753,Mercedes Benz, GLC Class,2018,11119,2.1,Automatic,Diesel,56.5,25500
11754,Mercedes Benz, GLA Class,2019,19638,1.6,Manual,Petrol,40.9,18500
11755,Mercedes Benz, GLC Class,2016,48979,2.1,Automatic,Diesel,56.5,19750
11756,Mercedes Benz, GLC Class,2016,36743,2.1,Automatic,Diesel,56.5,24250
11757,Mercedes Benz, GLE Class,2018,33177,3.0,Automatic,Diesel,37.7,30000
11758,Mercedes Benz, GLC Class,2018,24881,2.1,Automatic,Diesel,56.5,24750
